label,predict,predict_prob
1,0,0.04310321
1,1,0.99989295
1,0,0.25419524
0,0,1.9065992e-22
1,0,1.488384e-07
0,0,3.2199472e-30
0,0,0.0
0,0,3.0980035e-27
0,0,9.770705e-37
0,0,3.1723798e-26
0,0,1.9657844e-16
0,0,1.0481755e-14
1,0,1.9379353e-07
1,1,0.993302
0,0,8.586437e-39
0,0,2.5751939e-26
0,0,3.412061e-25
0,0,3.44235e-19
0,0,2.3110452e-30
0,0,4.4703357e-22
0,0,8e-45
0,0,0.0
1,1,0.8446363
0,0,9.7871235e-21
0,0,4.103568e-39
0,1,0.99360645
0,0,5.877833e-35
0,0,2.1320395e-32
0,0,1.0961145e-12
0,0,3.4201095e-28
0,0,0.00010624564
0,0,9.395945e-19
0,0,6.1987235e-25
1,0,4.8771085e-08
0,0,2.8285994e-26
0,0,0.0
0,0,6.029154e-25
0,1,0.99992895
0,0,8.683373e-25
1,1,0.97741985
0,0,0.0
1,0,0.000124835
0,0,7.693136e-16
0,0,5.4716816e-28
0,0,8.0620275e-24
0,1,0.9989361
0,0,1.0270749e-29
0,0,0.0020964982
0,0,1.0860939e-16
0,0,5.8709426e-31
1,0,7.0648985e-06
0,0,0.0
1,0,0.00018205684
1,1,0.9992694
0,0,1.3380627e-35
0,0,8.993105e-20
0,0,2.5336234e-28
0,0,0.0
0,0,5.676053e-29
0,1,0.9908834
0,0,1.9209667e-22
0,0,5.712349e-22
1,1,0.8252799
0,0,1.3137634e-30
1,1,0.999861
0,0,9.9833465e-23
0,0,2.662096e-24
0,0,1.733581e-24
0,0,4.295659e-12
0,0,2.4395191e-28
0,0,5.6375237e-18
0,0,3.1270862e-24
0,0,6.2869564e-32
0,0,2.5373423e-24
0,0,4.7438153e-17
1,0,1.7337034e-05
1,0,0.020823848
0,0,1.4620106e-18
0,0,7.7526965e-18
0,0,1.3415863e-32
0,0,1.2584752e-29
1,1,0.99280626
0,0,0.0
1,1,0.9997502
0,0,6.689806e-08
0,0,2.8067523e-23
0,1,0.99954563
0,0,7.1933717e-37
0,0,9.038393e-29
0,0,7.655007e-27
0,0,2.7125067e-19
0,0,4e-45
0,0,1.5153907e-13
0,0,1.4935372e-35
1,0,8.965685e-05
0,0,1.8914964e-28
0,0,9.783635e-17
1,1,0.7094601
0,0,3.0998004e-27
1,0,0.048681464
0,0,1.0411313e-19
1,0,2.195797e-05
0,0,4.3057168e-19
0,0,3.573354e-18
1,1,0.99849975
0,0,4.270956e-26
0,0,4.145319e-34
0,0,3.2257564e-26
0,0,7.936653e-29
0,0,5.8170833e-31
0,0,2.6239017e-19
1,1,0.9999931
0,0,2.050755e-12
0,0,5.768151e-19
1,0,0.00059325004
0,1,0.9893343
0,0,0.2883335
1,0,1.7668318e-06
0,0,2.6334789e-11
0,0,7.2873535e-24
0,0,5.9e-44
1,1,0.9996816
1,0,2.693411e-06
0,0,2.1756434e-23
0,0,1.5351327e-20
0,0,3.5170748e-37
1,0,0.13967259
1,0,0.00047173616
0,0,1.073771e-26
0,0,1.794773e-27
0,0,3.3700005e-14
0,0,7.387503e-12
0,0,7.6046993e-38
0,0,9.71e-43
0,0,6.009135e-39
0,0,6.386134e-24
0,0,3.4903855e-21
0,0,4.78028e-37
0,0,6.6076957e-34
0,0,1.3007028e-12
1,0,0.037932456
0,0,2.5643793e-20
1,0,0.0010683768
0,0,1.7794664e-29
0,0,2.1996388e-35
0,0,4.1067115e-11
0,0,3.5985915e-26
1,1,0.99998903
0,0,1.1209336e-16
0,0,8.021131e-18
0,0,3.0550433e-24
0,0,1.2498834e-09
0,0,7.372242e-05
0,0,5.0308702e-30
0,0,2.8397e-28
0,0,2.0619615e-11
0,0,2.683517e-39
0,0,2.1829752e-16
0,0,1.8778113e-17
0,0,1.2025799e-34
0,0,5.0457025e-17
0,0,3.0043127e-21
0,0,1.9178563e-09
0,0,3.5306077e-24
0,0,1.8206792e-36
0,0,1.0852942e-24
0,0,8.60578e-25
0,0,1.0712286e-29
0,0,6.5915144e-17
0,0,4.5146583e-27
0,0,3.1773825e-18
0,0,2.9106035e-28
0,0,8.0834567e-25
0,0,3.0653407e-12
1,1,0.7904065
0,0,0.0
0,0,7.34e-43
0,0,1.3654336e-26
0,0,6.995565e-26
0,0,3.5409394e-24
0,0,5.464885e-19
0,0,1.8221674e-12
0,0,1.0744128e-36
0,0,4.8320154e-12
0,0,2.669768e-36
0,0,6.582592e-25
0,0,2.0385351e-36
0,0,5.966989e-17
0,0,7.08e-43
0,0,2.684435e-27
0,0,1.2060002e-30
0,0,1.0850915e-24
0,0,1.1637039e-29
0,0,2.2811207e-34
0,0,3.4514176e-37
0,0,1.069706e-28
0,0,6.0164077e-31
0,0,2.9938902e-21
1,0,0.13351205
0,0,1.971167e-39
0,0,2.2877484e-30
0,0,0.22691205
0,0,1.0781956e-26
0,0,2.9670602e-12
0,0,2.71099e-16
0,0,2.41687e-06
1,0,0.32627958
0,0,3.287197e-18
1,1,0.9859474
0,0,7.749e-41
0,0,2.1726614e-27
0,0,1.0369202e-15
0,0,0.0
0,0,0.03439649
0,0,8.9850226e-14
0,0,8.1993467e-13
1,1,0.9960777
1,1,0.8825349
0,0,1.496827e-14
0,0,3.23357e-17
0,0,7e-45
0,0,7.8356757e-19
0,0,0.0
0,0,1.7454896e-27
0,0,9.403756e-20
0,0,1.9553354e-32
0,0,7.883609e-36
1,1,0.9999049
0,0,3.900422e-21
0,0,7.409758e-12
0,0,5.7567414e-12
0,0,6.7831904e-38
0,0,3.2229622e-20
0,0,2.7744772e-37
0,0,7.5169945e-37
0,0,2.7503484e-09
1,0,0.00023493863
0,0,1.143e-42
0,0,1.4152296e-19
0,0,2.1752972e-36
0,0,2.4349158e-29
0,0,6.149e-42
0,0,5.883523e-30
0,0,0.0
0,0,4.2417485e-25
1,0,0.013417212
0,0,2.0880734e-05
0,0,4.264127e-11
1,1,0.9972717
1,1,0.99999976
0,0,1.0344048e-20
0,0,3.066978e-31
1,1,0.99193853
0,0,7.151216e-13
1,1,0.87873966
0,0,1.8394414e-24
0,0,9.1262344e-26
1,1,0.99995244
0,0,1.4646834e-27
0,0,3.3988735e-26
0,0,1.30321805e-20
1,0,0.0003125616
0,0,0.0
1,1,0.98601764
0,0,2.2963391e-26
0,0,6.9e-44
0,1,0.8863711
0,0,4.996e-42
0,0,4.9282337e-18
1,1,0.9998247
0,0,0.0
0,0,2.5041654e-06
0,0,2.8612165e-37
0,0,3.409014e-19
0,0,8.541094e-39
0,0,0.0
0,0,9.3925416e-26
0,0,8.246178e-28
0,0,2.016512e-17
0,0,7.6253354e-20
0,0,4.688395e-10
0,0,1.0919951e-35
0,0,1.398108e-25
1,1,0.99994314
0,0,5.781932e-15
0,0,1.1522542e-22
0,0,6.539808e-28
0,0,1.7230515e-32
0,0,8.1267095e-18
0,0,1.3185864e-18
1,0,0.008308766
0,0,1.8283536e-16
0,0,3.630036e-36
1,0,3.9078646e-08
0,0,1.3073987e-38
0,0,1.0684344e-19
1,0,0.00072039093
0,0,1.7826949e-20
0,0,7.9873984e-16
0,0,1.9304227e-20
0,0,1.3758507e-31
0,0,2.7022773e-07
0,0,2.0183517e-24
1,0,2.1946553e-07
0,0,2.32334e-23
0,0,6.80225e-40
0,0,1.9555402e-36
0,0,2.887087e-25
0,0,6.831895e-19
0,0,6.548697e-35
0,0,1.3014415e-32
0,0,4.850433e-36
0,0,3.321359e-31
0,0,2.9602186e-36
0,0,2.13e-43
0,0,7.22e-43
0,0,2.4880882e-37
0,0,4.8006092e-11
1,1,0.99996054
0,0,2.725621e-24
1,1,0.76660246
0,0,7.603063e-26
0,0,2.5637462e-33
0,0,1.9143506e-10
0,1,0.9988802
0,0,7.3106326e-31
0,0,3.6912152e-19
0,0,2.3628171e-17
0,0,2.2260354e-08
0,0,1.1099896e-31
1,0,3.4062574e-05
0,0,2.077192e-32
1,0,3.8897565e-06
0,0,2.4499e-41
0,0,6.5489783e-18
0,0,0.0012859129
1,1,0.5847308
0,0,1.0670765e-22
0,0,4.9371123e-19
1,0,2.0063193e-05
0,0,9.578495e-32
0,0,8.387827e-15
0,0,0.0
0,0,9.555836e-31
0,0,4.451276e-15
0,0,2.3035733e-22
1,0,7.867114e-06
0,0,2.7e-44
0,0,0.0
0,0,3.9411196e-13
1,0,0.0021975215
0,0,7.617209e-09
0,0,2.0306947e-11
0,0,3.9162963e-08
0,0,7.1319656e-10
0,0,3.2383034e-21
0,1,0.9998908
0,0,4.2545735e-22
0,0,2.2e-44
0,0,3.7753053e-27
1,0,2.7377226e-05
0,0,1.8866829e-35
0,0,4.1150185e-28
0,0,9.6246624e-21
0,0,9.964006e-18
0,0,1.0146485e-14
0,0,1.0142941e-33
0,0,7.241478e-20
0,0,7.7996647e-23
0,0,7.401751e-30
1,0,0.08662482
0,0,1.6157244e-35
0,0,8.51419e-40
0,0,0.0001234487
0,0,3.0098686e-26
0,0,1.3321478e-08
0,0,1.5419157e-22
0,0,4.0476188e-22
0,0,7.2573705e-30
1,1,0.99954504
0,0,1.3203117e-27
0,0,7.9048e-40
0,0,1e-45
0,1,0.9985877
0,0,9.114943e-30
0,0,2.6483087e-18
1,1,0.99996257
1,1,0.98584926
0,0,4.4258042e-33
0,1,0.9992768
0,0,1.6771782e-30
0,0,1.0266486e-35
1,1,0.9999995
0,0,3.0952844e-21
0,0,2.8798397e-24
0,0,4.1050554e-24
0,0,1.6606164e-11
0,0,4.195982e-12
0,0,5.1052823e-15
0,0,4.6813548e-21
1,0,1.9266166e-08
1,0,0.044960093
0,0,1.1263214e-16
1,0,0.084790416
0,0,3.1709488e-28
0,0,3.7195376e-21
1,1,0.9988753
0,0,0.0
0,0,7.622024e-19
0,0,1.0664874e-35
1,1,0.9983569
1,0,0.0039936057
0,0,3.3644834e-33
0,0,9.343482e-25
0,0,2.6933903e-19
0,0,0.21084738
0,0,2.77272e-40
0,0,1.5614863e-20
0,0,1.983771e-11
1,1,0.999503
1,1,0.99975663
0,0,1.6244094e-25
1,1,0.80883694
0,0,2.4880213e-05
0,0,0.0
1,0,0.0048788083
0,0,1.1427e-40
1,1,0.9997663
0,0,6.473826e-30
1,1,0.80815774
0,0,1.6679292e-12
0,0,3.6013975e-31
0,0,8.6927415e-20
0,0,2.6464577e-20
0,0,6.6377916e-17
0,0,1.4504705e-21
0,0,1.121235e-20
0,0,2.7848212e-18
0,0,1.1282913e-23
1,0,0.002037462
0,0,3.4102836e-22
0,0,5.7097633e-27
0,0,0.34143475
0,0,1.0442307e-32
0,0,1.4274303e-17
1,0,0.08805734
0,0,1.8639678e-15
0,0,1.6520689e-32
0,0,3.6982024e-07
0,0,2.0789625e-22
1,0,0.044960093
0,0,1.8707e-41
1,1,0.9999845
0,0,1.7434988e-05
1,0,2.1761514e-06
1,1,0.99958843
0,0,1.0414973e-33
0,0,3.8520104e-14
0,0,3.6236278e-30
1,1,0.6665204
1,0,0.17976609
0,0,1.5151371e-12
0,0,7.959223e-11
0,0,1.8063565e-31
0,0,1.6674309e-37
1,0,0.00028821023
0,1,0.86171556
1,1,0.997471
0,0,0.0
0,0,1.4465197e-21
0,0,2.2843751e-36
1,0,0.011875857
0,0,7.6072914e-28
0,0,6.9711494e-30
0,0,1.5608445e-18
1,0,0.15302548
1,0,2.9938852e-05
0,0,1.4764783e-05
0,0,2.3573876e-14
0,0,6.381349e-35
0,0,9.844306e-20
0,0,6.6422887e-28
0,0,3.800106e-39
1,0,3.3103426e-08
0,0,2.9185383e-23
1,1,0.9997148
0,0,3.4783495e-25
0,0,7.511751e-29
1,0,7.4222604e-05
0,0,8.7558406e-20
0,0,2.5138182e-22
0,0,2.9774317e-29
0,0,7.509281e-23
0,0,1.3196168e-06
0,0,2.9640378e-36
0,0,3.6842e-39
0,0,4.128322e-12
0,0,4.113692e-32
0,0,2.9370184e-33
0,1,0.999858
0,0,5.996818e-23
0,0,6.4113384e-27
0,0,1.18e-43
0,0,3.7513558e-29
0,0,8.495966e-22
1,0,0.0026356368
0,0,2.960869e-24
0,0,8.937196e-26
0,0,3.902744e-21
0,0,3.8809536e-19
0,0,4.8903877e-17
0,0,5.0754185e-22
0,0,1.0278539e-12
1,1,0.7027549
1,1,0.99725854
0,0,4.5399828e-32
0,0,1.0837192e-37
1,0,8.226828e-08
0,0,0.0
1,0,3.8897565e-06
1,0,0.0048623295
0,0,5.7214515e-34
0,0,1.7195373e-26
0,0,2.1192246e-20
0,0,8.684521e-20
0,0,1.4378786e-07
0,0,5.3457976e-24
0,1,0.9998416
0,0,2.8994484e-25
0,0,4.729032e-11
1,1,0.99160767
0,0,9.926904e-10
0,0,0.06545002
0,0,4.773265e-22
0,0,6.7899403e-25
0,0,1.4865513e-20
0,0,0.0
0,0,8.9347664e-13
0,0,6.2563695e-28
0,0,0.0025377364
0,0,1.495419e-08
0,0,4.2521936e-12
1,1,0.9841023
1,1,0.999961
1,0,0.0003167771
1,0,3.3103426e-08
0,0,4.78543e-20
0,0,1.3736992e-33
0,0,4.5014105e-05
0,0,5.886951e-25
0,0,2.4586975e-06
0,0,1.4378944e-27
1,1,0.9874222
0,0,2.0526068e-26
0,0,0.0
0,0,6.6913256e-19
0,0,1.187e-42
1,0,0.0060766665
0,0,6.7835435e-33
0,0,4.673165e-36
0,0,9.593705e-25
0,0,1.0249614e-14
0,0,2.0552662e-23
0,0,8.006851e-26
0,0,1.373281e-24
0,0,1.5557554e-19
0,0,7.3881715e-33
0,0,4.8e-44
0,0,6.103014e-11
0,0,6.2580315e-31
0,0,3.330451e-19
0,0,1.4555644e-36
0,0,4.5915994e-20
0,0,2.6765369e-15
0,0,3.5e-44
1,1,0.9993917
0,0,9.384421e-09
0,0,1.9745476e-16
0,0,5.828042e-13
1,1,0.99999964
0,0,7.225404e-24
0,0,3.0919062e-38
0,0,2.0746333e-33
0,0,1.9121499e-29
0,0,2.4075472e-23
1,0,1.9453917e-05
0,0,0.024064217
0,0,5.149484e-31
1,1,0.9993383
0,0,2.1768518e-07
0,0,2.2236293e-23
1,0,1.5592938e-11
0,0,3.492531e-28
1,0,8.1931766e-08
0,0,1.9923585e-31
0,0,1.9263988e-20
0,0,4.174901e-11
0,0,4.5654023e-27
0,0,2.8623142e-18
0,0,0.0
0,0,0.0
0,0,3.8007553e-33
0,0,9.122048e-28
0,0,7.36593e-28
1,1,0.94711757
0,0,2.0689421e-07
0,0,4.6423335e-08
0,0,7.3913e-41
1,0,0.24902402
0,0,3.7033053e-25
0,0,3.620342e-07
0,0,6.052787e-21
0,0,5.507443e-15
1,0,2.077651e-05
0,0,1.8886065e-34
0,0,5.716624e-21
0,1,0.99896944
1,0,0.01326632
0,0,0.00056160317
1,1,0.89468807
0,0,4.672507e-28
0,0,1.2756184e-30
0,0,1.7569191e-35
0,0,6.76259e-18
0,0,4.6368865e-21
0,0,3.5050166e-13
1,1,0.949944
1,0,0.087591276
0,0,9.773536e-15
0,0,0.02093706
0,0,1.8268716e-05
0,0,1.3531256e-06
0,0,0.0
0,0,2.1480173e-23
0,0,8.967843e-38
0,0,0.0100480085
0,0,1.2529044e-14
1,0,0.00061832764
0,0,2.8224778e-33
0,1,0.8667405
0,0,6.641038e-38
0,0,1.7550105e-12
0,0,5.5871533e-31
0,0,1.1527943e-23
1,1,0.9989429
0,0,5.76886e-25
0,0,5.0845017e-09
0,0,3.6329212e-19
0,0,0.06649275
0,0,2.19399e-28
0,0,2.5443054e-21
0,0,7.1069524e-25
0,0,1.4422452e-12
0,0,1.6571108e-26
0,0,1.0383211e-08
0,0,7.9372526e-08
0,1,0.99534816
0,0,1.3478079e-33
0,0,2.0782103e-21
0,0,1.4355225e-14
0,0,7.0324924e-10
0,0,1.7789474e-25
1,0,3.543486e-06
0,0,4.8800788e-26
0,0,3.5686914e-20
0,0,3.5815902e-29
0,0,9.817572e-19
0,0,2.0044046e-22
0,0,5.1194106e-34
0,0,5.9766845e-35
0,0,6.595346e-22
0,0,2.474111e-13
0,0,2.2888807e-32
1,0,0.0015090203
0,0,6.583605e-15
0,0,0.0
0,0,0.00020298328
0,0,6.0443756e-14
0,1,0.99579704
1,1,0.9991856
1,1,0.99999976
0,0,7.409e-42
0,0,2.2252414e-23
0,0,1.989708e-12
0,0,1.4359772e-25
0,0,1.3787719e-31
0,0,8.135789e-20
0,0,1.8775829e-31
0,0,1.913455e-30
0,0,3.3162295e-25
1,0,0.00394897
0,0,7.623877e-36
0,0,8.293345e-27
0,0,1.086158e-20
0,0,4.30709e-22
0,0,0.0
1,1,0.99989796
0,0,6.8967786e-35
1,1,0.9382779
0,0,9.428696e-25
1,0,3.385754e-05
0,0,1.0564101e-11
0,0,3.3750225e-19
0,0,6.7418994e-20
0,0,2.6451146e-06
0,0,1.0414912e-22
0,0,4.6213902e-10
0,0,0.00035330027
0,0,2.5965283e-20
0,0,9.0933414e-30
0,0,1.3006931e-08
0,0,6.402911e-33
0,0,2.6545487e-26
0,0,3.9677704e-30
1,0,0.011125522
0,0,6.2063805e-28
1,0,2.6877231e-05
0,0,3.6913765e-23
0,0,1.825668e-26
0,0,1.2931002e-10
0,0,6.158012e-06
0,1,0.99298507
0,0,5.562144e-24
0,0,7.5469775e-18
1,0,3.56336e-12
0,0,1.2516178e-24
0,0,1.7595701e-18
0,0,1.2899814e-29
0,0,9.275779e-28
0,0,5.67031e-17
0,0,4.371784e-28
0,0,0.0
0,0,1.1230566e-31
0,0,6.6584027e-34
1,1,0.99982136
0,0,4.40618e-10
0,0,0.0
1,0,0.072673686
0,0,3.0771908e-35
0,0,9e-43
0,0,1.412373e-24
0,0,1.3530696e-30
0,0,4.8141654e-32
1,1,0.9999349
0,0,5.4189648e-12
0,0,2.358342e-13
0,0,9.4730513e-23
0,0,3.5327688e-36
0,0,1.8500341e-37
0,0,0.0
0,0,1.0072367e-21
0,0,5.573097e-26
0,0,4.98154e-31
0,0,5.140448e-19
0,0,2.1593838e-19
0,0,3.328916e-05
1,1,0.9993937
0,0,1.767048e-09
0,0,1.8105433e-32
0,0,4.5885246e-32
0,0,4.8689836e-16
0,0,1.0477214e-11
0,0,1.282897e-26
0,0,7.154339e-32
0,0,1.9317507e-33
0,0,3.6718e-30
1,0,1.2204839e-07
0,0,2.707114e-24
0,0,2.4593137e-17
0,0,2.6275308e-24
1,0,2.6733513e-09
0,0,1.716944e-31
0,0,3.126283e-19
0,0,1.8970489e-25
0,0,4.3738225e-34
1,0,4.1225332e-05
0,0,4.543496e-26
0,0,1.6294137e-30
0,0,6.531736e-11
0,0,1.3426314e-16
1,0,0.07808241
0,0,1.2895706e-25
0,0,3.709615e-23
0,0,1.9610524e-22
0,0,3.9759594e-19
0,0,1.20955026e-26
1,0,0.09103451
0,0,1.0900032e-17
0,0,5.611466e-29
1,0,0.00015875895
0,0,0.0
0,0,7.9540557e-13
0,0,2.7751624e-24
0,1,0.99991083
1,0,1.385607e-05
0,0,0.001047994
0,0,6.354133e-23
0,0,4.3690664e-28
0,0,7.565771e-18
0,0,1.4997301e-22
0,0,5.810214e-29
1,0,0.0048609176
0,0,2.9978613e-25
0,0,9.240605e-20
0,0,1.0005299e-16
0,0,6.921251e-31
0,0,1.7809927e-16
0,0,1.2553836e-35
0,0,2.374523e-28
0,0,8.91e-43
0,0,1.4466095e-34
1,1,0.99320436
0,0,0.0
0,0,6.9875396e-18
0,0,0.0012723907
0,0,0.0
1,1,0.9993254
1,1,0.9999267
0,0,3.3321977e-23
0,0,2.203957e-19
0,0,5.268094e-19
1,0,0.011679478
0,0,7.228523e-23
0,0,4.251037e-22
0,0,4.49323e-21
1,0,0.2799894
0,1,0.9674406
0,0,1.3405673e-07
0,0,3.1714078e-21
0,1,0.98548454
0,0,1.1890516e-24
0,0,1.8146991e-13
1,0,2.239129e-06
1,1,0.99982834
1,1,0.98486173
0,0,6.577641e-27
0,1,0.63205993
1,1,0.99837273
1,0,0.00031893226
0,0,3.3898813e-37
0,0,9.951056e-10
0,0,3.8456184e-24
0,1,0.9996772
0,0,3.1153574e-17
0,0,3.727908e-34
1,0,1.3116183e-05
0,0,6.1550565e-34
1,1,0.9969054
0,0,1.3803699e-26
0,0,4.912416e-16
0,0,8.008996e-32
0,0,1.5357918e-16
0,0,2.8280232e-29
0,0,5.1886574e-26
1,1,0.80815774
0,0,8.325156e-15
0,0,1.17900436e-20
1,0,0.033094555
0,0,9.339713e-23
0,0,0.0
0,1,0.99938285
1,0,2.7070937e-09
0,0,4.6424155e-18
0,0,8.743811e-23
0,0,1.4307e-41
1,1,0.9999871
0,0,0.0
0,0,1.5476536e-13
0,0,1.4133062e-23
0,0,2.3747334e-19
1,0,0.020341253
1,0,3.8891743e-05
0,0,0.040321168
0,0,9.731197e-23
0,0,1.4114129e-11
0,0,9.47826e-37
0,0,5.2162043e-18
1,1,0.6727968
0,0,1.8337344e-21
0,0,5.3403245e-28
0,0,5.2306097e-11
1,0,4.8935167e-06
0,0,2.733077e-38
0,0,6.750586e-16
0,0,2.192267e-09
0,0,9.251339e-25
0,0,8.513606e-24
0,0,4.5812266e-19
0,0,2.8218923e-21
1,1,0.9852308
0,0,8.627178e-10
0,0,2.4344952e-16
0,0,1.2646792e-28
0,1,0.99963486
0,0,0.0
0,0,3.0842002e-24
0,0,3.0588357e-30
0,1,0.7980488
0,0,1.894422e-12
0,0,3.627027e-39
0,0,2.276536e-22
1,1,0.99998903
0,0,5.428051e-18
1,0,2.2611434e-06
0,0,2.3388484e-23
0,0,5.8656838e-08
0,0,2.7889645e-20
0,0,9.15625e-09
0,0,9.411537e-14
0,0,3.0812722e-24
0,0,8.3968015e-20
1,0,0.00024211277
0,0,4.745784e-34
0,0,4.4932325e-35
1,0,0.00024901424
0,0,3.245337e-38
0,0,6.458925e-08
0,0,1.263969e-15
0,0,0.00021638635
0,0,0.00012259134
0,0,1.0633978e-24
0,0,1.4258796e-09
0,0,9.698723e-25
1,1,0.9999274
1,0,2.6733513e-09
0,0,4.6110064e-15
0,0,0.004496333
0,0,4.38592e-06
0,0,5.6310746e-26
0,0,3.4700283e-24
0,0,1.8712964e-25
0,0,2.3913472e-05
0,0,4.986203e-06
0,0,1.436e-41
0,0,0.0
0,0,2.6040295e-11
0,0,0.0
0,0,9.370387e-34
0,0,9.90997e-06
1,1,0.9999865
0,0,1.371528e-23
0,0,6.747291e-16
0,0,9.924015e-20
0,0,1.1870161e-25
1,0,2.1556943e-05
0,0,0.0
0,0,3.5340449e-16
0,0,7.882757e-31
0,0,2.0933778e-19
0,0,2.27e-43
0,0,0.00014989654
0,0,5.3836515e-11
0,0,5.219787e-18
0,0,0.10723037
0,0,9.8707484e-26
0,0,8.433088e-17
1,1,0.7755443
0,0,0.003852096
0,0,2.6237082e-29
0,0,6.64846e-32
0,0,1.4310845e-38
0,0,5.35296e-05
0,0,4.9260685e-27
0,0,1.5254862e-31
0,0,1.5810532e-16
1,0,0.00025819344
0,0,1.1926909e-08
1,0,3.385754e-05
1,0,2.3678394e-06
0,0,2.7115803e-23
0,0,2.275362e-31
0,0,0.008059059
0,0,1.0974191e-36
0,0,5.9621032e-30
1,1,0.91480076
0,0,2.4010731e-37
1,1,0.8842221
0,0,3.86972e-18
0,0,1.18460265e-29
1,1,0.7581743
0,0,6.0059023e-17
0,0,5.927812e-23
0,0,2.3793767e-11
0,0,0.0
0,0,2.6249863e-24
0,0,1.03341535e-19
1,0,5.344208e-05
0,0,1.0763841e-32
0,1,0.9976477
0,0,1.8339513e-36
0,0,4.7406343e-16
0,0,3.6555204e-29
1,0,0.008932804
1,0,2.1503624e-07
