label,predict,predict_prob
0,0,0.02607434
0,0,2.444238e-31
0,0,9.168328e-31
0,0,1.3604227e-17
0,0,1.4644639e-29
0,0,5.303515e-29
0,0,1.9869893e-34
0,0,0.0002392024
0,0,3.41782e-39
0,0,4.3294968e-13
0,1,0.99487656
1,0,1.7111372e-09
0,0,1.2838144e-08
0,0,2.2775134e-06
0,0,0.029789101
0,0,0.0002606858
0,0,0.4911697
0,0,7.309947e-13
0,0,0.0
0,1,0.969449
0,0,0.005628877
0,0,3.0022185e-12
0,0,1.5193226e-07
1,0,0.3787683
0,0,1.9062942e-29
0,0,0.00012573134
1,0,1.0754039e-06
1,0,2.482235e-10
0,0,1.5481864e-05
0,0,0.1998295
0,0,1.3754788e-05
0,1,0.99996567
1,0,0.0010172388
0,0,3.261e-42
0,1,0.9876835
1,1,0.9894391
0,0,0.00019988726
0,0,8.501062e-13
1,1,0.9997658
0,0,0.0
0,0,4.871897e-25
0,0,3.4243292e-11
0,0,1.898004e-18
0,1,0.7650408
1,0,1.8424134e-05
0,0,4.9498442e-18
0,0,0.30337644
0,0,9.66034e-10
1,1,0.987417
0,0,1.7756059e-09
0,0,1.3819289e-12
0,0,1.2141988e-22
0,0,1.852047e-29
0,0,9.480064e-23
1,0,3.023879e-06
1,1,0.9724993
0,0,3.1543816e-11
0,0,1.7417461e-33
0,0,2.0324703e-14
1,0,0.0025390065
0,0,1.5317041e-21
0,0,0.001370009
0,1,0.56254977
0,0,0.055420194
0,0,2.8945402e-11
0,0,1.4448533e-07
0,0,3.5771065e-17
0,1,0.98793507
0,0,7.4613185e-06
0,0,0.0028792375
0,0,4.503311e-25
0,0,7.680133e-12
0,0,6.973491e-22
0,0,1.4032032e-13
0,0,1e-45
0,0,1.2038651e-34
0,0,2.4141712e-21
0,0,0.024132855
0,0,9.428816e-15
0,0,3.247111e-21
0,0,1.1452532e-34
0,0,1.4480716e-07
1,0,1.8544094e-13
0,0,0.41354135
0,0,5.8009685e-25
1,0,0.0010949402
0,0,6.5319927e-24
0,0,0.00011442313
0,0,1.3983538e-13
1,0,1.2869371e-07
0,0,1.5964867e-12
0,0,1.6240584e-15
0,0,3.391047e-05
0,0,4.065579e-10
0,0,6.1153884e-26
0,0,0.006675564
0,0,8.775946e-33
0,0,0.16406962
0,0,0.00015758254
0,0,9.839821e-16
0,0,0.11559238
0,0,0.35686558
1,1,0.9946379
0,0,1.944596e-30
1,0,4.3685545e-06
0,0,0.2377382
0,1,0.9825576
0,0,2.1676668e-37
0,0,5.3587612e-17
0,0,0.007975685
0,1,0.97924143
0,0,0.0004834487
0,0,0.00013084101
0,0,3.5005578e-22
0,0,1.1087278e-17
0,1,0.9908381
0,0,0.0
0,0,0.003342732
0,0,1.06857006e-32
0,0,6.3087e-24
0,0,2.1929659e-16
0,0,1.0092e-41
0,0,6.5979584e-08
0,1,0.99123937
1,0,0.32251242
0,0,1.9634541e-23
0,0,1.7249894e-12
0,0,2.560137e-09
0,0,6.257606e-22
0,0,7.34764e-11
0,0,1.3319363e-20
0,0,4.784172e-12
0,0,8.4375404e-07
0,0,2.1472144e-23
0,0,1.00080215e-05
0,0,2.2865022e-10
0,0,0.034056146
0,0,4.4907454e-21
0,0,3.55779e-20
0,0,1.230104e-25
0,0,1.29837135e-33
0,0,2.8761649e-37
1,0,1.40045795e-05
0,0,0.0014148558
0,0,2.6306928e-37
0,0,0.0
1,0,1.2864488e-07
0,0,0.012419434
0,0,2.0305979e-26
0,0,3.073102e-05
0,0,0.05727566
0,0,6.332226e-26
0,1,0.7927901
0,0,3.1936285e-26
0,0,0.0
0,0,2.036316e-39
0,1,0.9991824
0,0,1.1776404e-16
1,0,1.6878002e-15
0,0,7.5944196e-35
0,1,0.87391955
0,0,1.1285514e-05
0,0,0.20723222
1,1,0.96176237
0,0,1.5323186e-35
0,0,4.143086e-21
0,0,2.0537185e-19
0,0,1.8561997e-28
0,0,0.0094846925
0,0,0.021930339
0,0,7.7316137e-32
0,0,0.00095983065
0,0,1.1320174e-21
0,0,2.0544829e-15
0,1,0.9999999
0,0,5.95347e-06
1,0,1.4755281e-05
1,1,0.92968756
0,0,1.7540248e-14
0,0,9.963658e-05
0,0,4.1983865e-05
0,0,7.574724e-18
0,0,3.3646465e-06
1,0,1.1524403e-08
0,0,6.0661914e-06
0,0,3.5566937e-26
0,0,0.0010573484
0,0,1.2151362e-06
0,0,3.2283738e-29
0,0,2.6336334e-08
0,0,0.32045707
0,0,3.3966107e-23
0,0,3.038633e-31
0,0,2.5199287e-07
0,0,8.69493e-07
0,0,5.3529747e-26
0,0,2.1594542e-15
0,1,0.92107517
0,0,2.0778129e-22
0,0,2.1583968e-33
0,0,4.24193e-31
1,0,2.5803606e-08
0,1,0.88351816
0,1,0.9897446
0,0,4.4353843e-08
0,0,0.006616502
0,0,6.042688e-34
1,0,5.518605e-06
1,0,5.719855e-09
0,0,1.0938199e-07
0,0,1.4308352e-13
0,0,6.7249483e-12
0,0,3.2085158e-05
1,0,8.4936445e-08
0,0,2.6345138e-11
0,1,0.99995255
1,0,0.0034364462
0,0,5.3325413e-23
1,0,9.220209e-07
0,1,0.9899009
0,0,1.604866e-10
0,0,1.00061465e-22
1,1,0.99950147
0,0,2.8734752e-24
0,0,0.08986852
0,0,9.911869e-07
0,0,2.6220826e-10
0,0,0.000377234
0,0,1.5293138e-09
1,1,0.8121042
0,0,9.915988e-13
0,1,0.93491685
0,0,1.1189083e-24
0,0,0.3757571
0,1,0.9998267
0,0,1.44851e-40
0,0,3.520385e-10
0,0,5.1830352e-20
0,0,7.6886336e-27
1,1,0.8088521
0,0,0.014142645
0,0,0.011683398
0,0,1.5894314e-20
1,0,0.0052069295
1,0,0.0020354718
0,1,0.9984693
0,0,4.0338292e-19
0,0,1.9361093e-27
0,0,1.8395501e-28
0,0,0.0026606317
0,0,2.1034398e-19
0,0,3.6092126e-05
0,0,6.89825e-13
0,0,1.7949023e-13
0,0,3.3712982e-22
0,1,0.9973936
0,0,0.0037910056
0,0,1.6771019e-22
0,0,8.75287e-40
0,0,3.43703e-15
0,0,8.517396e-34
0,1,0.98801816
0,0,1.662488e-07
0,0,3.2862216e-24
0,0,6.7037854e-07
0,0,1.1355876e-10
0,0,1.1244458e-08
0,0,2.7269721e-17
0,1,0.99948066
0,0,8.213373e-05
0,0,3.3329198e-17
1,1,0.9885007
0,0,5.1261567e-10
0,1,0.99381244
0,0,1.15724434e-08
1,1,0.99906343
0,0,5.472309e-09
0,1,0.9997019
0,0,3.5956155e-10
0,0,3.1043154e-08
0,0,0.00096780725
1,0,6.0811484e-10
1,1,0.998601
0,0,3.7485062e-08
1,0,4.5322465e-10
0,0,3.479289e-07
0,0,8.150203e-20
0,0,4.9600307e-26
0,0,3.012296e-31
0,0,4.7667602e-18
0,0,0.0004885396
0,0,6.362169e-36
0,0,1.861378e-26
0,0,5.347307e-09
1,0,3.0901145e-15
1,1,0.9264716
0,0,4.186887e-22
0,0,4.790011e-10
1,1,0.9957776
0,0,5.6745753e-31
0,0,6.181679e-16
0,1,0.99353963
1,0,8.862753e-07
0,0,2.6702469e-21
0,0,2.9393025e-06
1,1,0.9081883
0,0,6.8609825e-21
0,0,2.5540902e-12
0,0,0.005263738
0,0,0.18278871
0,0,0.0
1,0,7.894583e-07
0,0,1.0036173e-26
0,0,1.1481635e-24
0,0,0.0015459631
0,0,2.2116585e-31
0,0,1.1078208e-21
0,0,0.00013471798
0,0,8.365342e-20
0,0,4.7064512e-09
0,0,0.00431906
0,0,0.0023380518
0,0,3.1424548e-15
0,0,0.00014850887
0,0,2.0248074e-06
0,0,6.5083164e-16
0,0,3.6502417e-35
0,0,2.238585e-14
1,0,0.07574417
0,0,1.6674707e-35
0,0,1.4397543e-13
0,0,0.31315017
0,0,3.9488433e-11
1,0,0.010226618
0,0,1.5236813e-26
0,0,5.6968735e-38
1,0,9.25013e-08
0,0,4.660142e-10
0,1,0.9511045
0,0,1.4702844e-38
0,0,2.7300837e-05
0,0,1.3769451e-07
0,0,4.592306e-25
0,0,7.542377e-32
0,1,0.8746769
0,0,1.1092261e-07
0,0,3.4291106e-09
0,0,4.667009e-25
1,1,0.72228473
0,0,0.0010745069
0,0,7.219139e-08
0,0,8.75107e-19
0,0,0.021134187
0,0,4.378943e-07
0,0,8.298691e-07
0,0,2.1440817e-05
1,0,0.00014287147
1,0,2.1902047e-18
0,0,3.9677596e-13
0,0,4.165164e-08
0,0,1.7552275e-09
1,0,1.7272762e-10
0,0,0.0014053322
1,0,0.0004282946
0,0,2.0654043e-16
0,0,3.5961965e-30
0,0,0.4192794
0,0,3.8823146e-05
0,0,5.8278397e-07
0,0,8.098e-42
0,0,2.1116876e-20
0,1,0.73839056
0,0,5.8445096e-07
0,0,2.0534432e-20
0,0,0.46482456
0,0,2.464146e-20
0,0,5.3978943e-14
0,0,1.2715549e-18
0,0,3.3707995e-13
0,0,1.1875058e-09
0,0,2.6084433e-06
1,0,2.837053e-09
0,0,0.49195603
0,0,7.2844e-41
1,0,0.0030129217
0,1,0.60279566
1,1,0.99523526
0,0,7.28548e-12
0,0,1.0353072e-23
0,0,3.2816692e-12
0,0,3.112532e-16
0,0,0.0005227555
0,0,3e-45
0,0,3.0678797e-23
0,0,2.946712e-12
1,0,6.0724326e-10
0,0,3.5581167e-27
0,0,1.5580616e-06
0,0,1.162669e-39
0,0,1.6203466e-36
1,0,0.31350726
0,0,2.7283334e-26
0,0,1.6253532e-08
1,0,1.2957292e-06
0,1,0.8403677
0,0,0.0
0,0,8.655431e-39
1,1,0.99308175
0,0,6.2550874e-11
0,0,1.0676231e-20
0,0,6.9169096e-27
1,0,0.3108303
0,0,3.499646e-39
0,0,0.05032115
0,0,6.512949e-07
1,1,0.9942298
0,0,2.4356106e-23
0,0,1.2015e-41
0,0,1.5155837e-14
0,0,2.629376e-24
0,0,3.306074e-25
0,0,8.133715e-19
0,1,0.9723947
1,0,0.010555424
0,0,5.6848265e-30
0,1,0.9877389
0,0,2.54404e-40
0,0,2.723065e-16
0,0,1.2394444e-10
0,0,0.088972494
0,0,3.256908e-23
1,0,0.28312513
0,0,1.1526733e-08
0,0,6.489339e-07
0,0,2.1140371e-16
1,1,0.99988365
0,0,3.3712426e-05
0,0,4.8754168e-30
0,0,0.009547935
1,0,3.4091045e-05
0,0,7.2541076e-07
0,0,1.5401486e-19
0,0,8.381125e-34
0,0,1.477334e-31
0,0,7.9222795e-23
1,1,0.98724246
0,0,5.2260113e-30
0,0,1.82e-43
0,0,1.3784753e-19
0,0,4.03199e-12
0,0,3.674742e-23
0,0,5.939111e-29
0,0,1.2729631e-13
1,0,0.01499179
1,0,6.6727927e-07
0,0,1.3442736e-05
0,0,4.8761125e-12
0,0,3.159782e-34
0,0,0.00029229574
0,0,1.1892924e-06
1,0,0.086815335
0,0,0.13679218
0,0,2.5285497e-24
0,0,1.7260486e-07
0,0,1.6099651e-28
0,0,0.015049287
0,0,5.619808e-26
0,0,6.443468e-09
0,0,1.8555785e-07
0,0,3.124745e-19
0,0,0.00058958965
0,0,2.1589298e-20
0,0,6.11282e-12
0,0,4.4534807e-09
0,0,2.6553129e-30
0,0,0.023132669
0,0,1.8683743e-15
0,0,2.7226218e-21
0,1,0.99985826
0,0,0.03193668
1,0,1.4519892e-07
1,1,0.9629254
0,0,1.328397e-39
0,0,5.672105e-06
0,0,8.550435e-35
1,0,0.022827698
0,0,3.3612905e-32
0,0,1.3485252e-37
0,0,7.1010596e-05
0,0,1.5815957e-09
0,1,0.6641133
0,1,0.8602379
0,0,0.0020089077
0,0,4.1592147e-17
0,0,9.19148e-15
0,0,0.13191617
0,0,2.6053202e-34
1,0,5.810774e-06
1,1,0.76689434
0,0,1.485737e-25
0,1,0.9984446
1,0,4.770027e-07
0,0,5.622464e-12
0,0,0.020444963
0,0,5.858374e-22
0,0,1.2665465e-11
0,0,1.2959954e-19
0,0,0.0023427403
0,0,3.8455954e-07
0,0,0.0122928
0,0,2.2497463e-08
0,0,2.8407132e-24
0,0,5.4198318e-20
0,0,7.758877e-05
0,0,5.2391624e-06
0,0,2.5523592e-25
0,0,0.33223537
0,0,2.5899021e-06
1,0,4.056261e-06
1,0,0.20131837
0,0,2.6011945e-30
0,0,8.773186e-14
0,1,0.6643333
0,0,3.30034e-40
0,0,1.1033278e-31
0,0,1.5142559e-16
0,0,3.407955e-30
0,0,0.000222424
0,0,0.0006942017
0,0,0.00044501052
0,0,0.0
0,0,1.0293247e-17
1,0,0.0015276276
0,0,1.3657206e-18
0,0,9.4992095e-07
0,0,0.008509927
0,0,4.284472e-09
1,0,0.03416614
0,0,9.194859e-20
0,0,1.9979992e-30
0,0,5.4869806e-21
0,0,3.0817e-41
0,0,1.865927e-12
0,0,0.4239381
0,0,5.5147897e-08
0,0,2.177937e-29
1,0,6.108095e-07
0,0,4.452887e-39
1,0,0.000804486
0,0,2.3258862e-11
0,0,5.0965687e-36
1,0,0.00017148568
0,0,2.4178365e-12
0,0,2.2273545e-17
1,0,5.402553e-06
0,0,0.0
0,0,4.0532363e-14
0,0,3.1353232e-12
0,0,0.38541043
0,1,0.9890837
1,0,0.00016760846
0,0,1.6854878e-18
0,0,9.333355e-27
0,0,0.001134872
0,0,3.4998868e-06
1,0,0.004425745
0,0,0.0015079188
0,0,9.7641874e-29
0,0,2.348485e-24
0,0,4.0736918e-13
0,1,0.97639287
0,0,4.236931e-39
0,0,1.7888728e-36
0,1,0.9754268
0,0,0.057146337
0,0,0.00021179406
0,0,1.1941338e-16
0,1,0.99882
0,0,8.725945e-17
0,0,2.6664235e-18
1,0,2.069193e-09
0,1,0.8200686
0,0,1.2179312e-25
0,0,6.669274e-29
0,1,0.9937457
0,0,1.5234055e-22
0,0,1.5729676e-09
0,0,4e-45
0,0,4.3428405e-05
0,0,3.7222656e-27
0,0,2.4981093e-05
0,0,1.3045063e-35
0,0,0.00012562276
0,0,0.01835727
0,0,8.0766836e-23
0,1,0.97967005
0,0,1.09200976e-16
0,0,8.7199086e-20
0,0,5.9544997e-34
1,0,8.7503315e-07
0,0,5.30656e-18
1,0,5.0910204e-10
1,0,0.000105217056
0,0,0.018129312
0,1,0.99882764
0,0,1.1820418e-24
0,1,0.7507961
1,1,0.9998977
0,0,0.0
0,0,6.650845e-32
0,0,4.636771e-05
0,0,0.0
0,0,0.0004588228
0,0,1.1056928e-10
0,0,5.646111e-33
1,1,0.98199296
0,0,0.0
1,0,0.000106646985
0,0,3.5985906e-07
0,0,1.0284668e-06
0,0,0.00019125943
0,0,2.3269929e-17
0,0,1.4703049e-33
0,0,0.00014960827
0,0,0.42001843
0,0,3.7952546e-08
0,0,0.29790547
0,0,1.4226423e-08
0,1,0.9396566
0,0,8.8502867e-07
0,0,2.5644512e-25
1,1,0.997247
1,1,0.9148882
0,0,0.00024462314
1,0,0.00013589852
1,0,0.0029502122
0,0,8.782085e-06
0,0,3.3220826e-23
0,0,3.8248447e-31
0,0,0.09954409
0,0,1.9227744e-25
0,0,6.5032613e-21
0,0,1.6686281e-21
0,0,6.723035e-09
1,0,8.473893e-05
1,0,1.9211585e-07
0,0,8.2795065e-14
0,0,0.006223291
0,0,1.6775832e-09
0,0,0.00054269214
0,0,4.7328747e-08
0,0,2.8444629e-33
0,1,0.99140716
1,0,9.579963e-08
0,1,0.9805879
0,0,4.8751482e-11
0,0,0.0
0,0,1.5832936e-07
0,0,6.070563e-07
1,0,0.00031332957
0,1,0.87427115
0,0,3.0775393e-11
1,0,1.8534178e-22
0,0,1.8166447e-25
0,0,5.6465127e-05
0,0,1.9322302e-10
1,0,1.1339447e-06
0,0,2.0339863e-18
0,0,5.629715e-06
0,0,0.005435165
0,0,0.003943217
0,0,1.35793e-40
0,0,3.1694217e-15
0,0,6.3412995e-07
0,0,0.09721047
0,0,2.29206e-18
0,0,0.00051047537
1,1,0.9711382
0,0,1.1503515e-16
0,0,4.1529955e-19
0,0,1.2775754e-16
0,0,4.664235e-39
0,0,0.0005551311
0,0,9.835277e-24
0,0,0.0036100412
0,0,1.583426e-15
0,0,0.0010766796
0,0,1.75454e-40
1,1,0.81394565
0,0,1.4551495e-19
0,0,2.7491021e-06
0,0,0.0016068208
0,0,3.977e-42
0,0,2.3620717e-15
0,0,4.945e-41
0,0,0.0
0,0,2.9494246e-18
0,0,6.451704e-10
0,0,6.1641956e-08
0,0,2.6718631e-05
1,0,1.1908986e-05
0,0,7.2607867e-07
0,0,3.1572558e-09
1,0,5.500211e-11
0,0,9.1828994e-10
0,0,1.0986339e-05
0,0,3.953236e-05
0,0,1.0066136e-30
0,0,1.4678407e-31
1,0,0.002397504
1,0,0.0009482327
0,0,1.4767077e-25
1,0,9.9450066e-05
0,0,1.3e-44
0,0,1.972823e-24
0,1,0.75447756
0,0,1.3492428e-11
0,0,4.1915307e-10
0,0,3.5686145e-25
0,0,5.180854e-15
0,0,0.03224241
0,0,5.3778625e-19
0,0,4.1938789e-19
0,0,5.4609767e-12
0,0,0.092896394
0,0,9.822979e-24
0,0,3.5785697e-23
0,1,0.7284172
0,0,0.0
0,0,3.731354e-25
0,0,1.5017057e-10
0,0,2.538381e-22
0,0,5.321e-42
1,0,0.00016006692
0,0,2.0131695e-31
0,0,2.6422092e-29
0,0,1.9203749e-20
0,0,5.33538e-19
0,0,1.991516e-15
0,0,2.6261375e-32
0,0,8.491625e-22
0,0,3.58726e-39
0,0,8.9652104e-23
0,0,4.3385933e-19
0,0,9.110176e-31
0,1,0.9905026
0,0,2.178653e-20
0,0,1.31745785e-14
0,0,0.00015908851
0,0,0.000947716
0,0,1.3485011e-27
1,1,0.98694265
0,0,5.6522424e-14
0,0,4.8320663e-07
0,0,8.062876e-12
0,0,4.3515214e-05
1,0,0.06512392
0,1,0.9849583
0,0,3.474477e-25
0,0,0.02044468
0,0,1.7710865e-06
0,0,1.441524e-05
0,0,1.2439917e-25
0,0,6.260909e-05
1,1,0.894355
0,1,0.9997428
0,0,0.00023704648
0,1,0.99314004
0,0,2.0793935e-12
0,0,4.3113028e-20
0,0,7.59038e-16
0,0,0.00036136433
0,0,6.8091707e-22
0,0,0.0
1,0,0.0009032833
0,0,1.843e-42
0,0,4.398843e-05
0,0,1.0928468e-17
0,0,7.948702e-13
0,0,0.0037537266
0,0,2.9711338e-11
0,0,7.313475e-24
0,0,2.829381e-23
0,0,0.02857519
0,0,3.8600133e-21
0,0,3.4961956e-36
0,0,1.6222287e-11
0,0,2.286521e-05
0,0,1.1925381e-20
0,1,0.9987336
0,0,3.590634e-07
0,0,7.550446e-37
0,1,0.9767238
1,0,7.6436366e-17
1,1,0.974894
0,0,1.3531153e-06
1,0,6.539645e-17
0,0,9.67262e-06
0,0,1.1805219e-11
0,0,1.9641082e-06
0,0,0.0
0,0,8.15319e-27
0,0,2.4232515e-35
0,0,2.2807815e-19
1,0,0.014930014
0,0,2.1511408e-16
0,0,6.794662e-12
0,0,1.9199687e-31
0,0,0.0069152606
1,1,0.62208295
0,1,0.89165944
0,0,1.9313301e-11
1,0,3.163322e-15
1,0,0.16298169
0,0,2.4062018e-27
0,0,1.5179271e-25
0,0,0.041204963
1,1,0.70295584
0,0,4.969733e-24
0,0,4.4241927e-29
0,0,1.474198e-39
0,0,1.4695535e-33
0,0,0.0
0,0,8.794234e-09
0,0,6.240896e-14
1,1,0.769505
1,1,0.9954181
0,0,1.4973276e-09
0,0,0.16755646
0,0,5.409207e-08
0,0,8.887861e-19
0,0,5.316553e-09
1,0,0.1099866
0,0,9.91e-43
0,0,1.6123457e-18
0,0,5.458987e-27
0,0,2.35951e-06
1,1,0.81960374
0,0,9.365518e-36
0,0,0.00013408998
0,0,2.5483586e-19
0,0,1.3734767e-10
1,0,2.4587056e-08
0,0,8.7897604e-08
1,0,0.012991648
0,0,0.019588226
1,1,0.68188345
1,0,0.0025046722
0,0,3.8879875e-06
0,0,6.8678556e-25
0,0,2.28e-43
0,0,7.4790556e-25
0,0,1.5479404e-20
0,0,1.5787389e-16
1,1,0.9999598
0,0,1.5885517e-21
0,0,5.99043e-11
0,0,0.008589826
1,0,2.2940543e-05
0,0,0.00017151069
0,0,1.4267068e-09
1,1,0.9581629
0,0,3.5014213e-07
0,0,4.6280577e-18
0,0,9.225154e-25
0,0,7.56104e-18
0,0,1.6815256e-33
0,0,0.00019530508
0,1,0.66124696
0,0,3.307673e-08
